number, theta_1, theta_2, theta_3, theta_4, theta_5, theta_6, theta_7, tau_1, tau_2, tau_3, tau_4, tau_5, tau_6, tau_7, m_00, m_01, m_02, m_03, m_10, m_11, m_12, m_13, m_20, m_21, m_22, m_23, m_30, m_31, m_32, m_33
14, -1.385988671576192, 1.201234287891838, 0.000094195965038, -0.000091229941602, -0.000073343447474, -0.000071246248939, -0.000047876944780, 0.815959583282471, 127.717166404724125, 0.857925348281860, -55.312634935379023, 0.689333553314209, 10.654521707534791, -0.074092872619629, 0.879658599495744, -0.445399474761288, 0.166793453755103, 167.899683183813380, 0.300661911515851, 0.249041274025378, -0.920641547398037, -911.282914696480361, 0.368514807432241, 0.859998692856091, 0.352985955795685, 690.403227259529785, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
15, -1.385987563019411, 1.201260803042887, 0.000098510309861, -0.000093447000623, -0.000072912089350, -0.000070826769962, -0.000048086711539, 0.825369331359863, 127.546446689605716, 0.871130971908569, -55.252329254150396, 0.702539176940918, 10.636665992736816, -0.067751590728760, 0.879946155094369, -0.444957438688400, 0.166456126022728, 167.890885819075010, 0.300271032279250, 0.249396146876952, -0.920673052226948, -911.256971686189786, 0.368146806734202, 0.860124665196149, 0.353063009975022, 690.416052623380438, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
16, -1.201187429619384, 0.092365207538882, 0.000083110615390, -0.000065703465032, -0.000074014613837, -0.000190848808244, -0.000048176595995, 0.012770372390747, 12.628554044723511, 0.059425306320190, -5.530074987411499, 0.071310367584229, 1.148773277282715, -0.042386463165283, 0.719084242902795, -0.694242120748240, 0.030752713504656, 36.734125196418837, 0.693933538680719, 0.714996435834736, -0.085066683476438, -84.925778388481248, 0.037068794193626, 0.082510450990227, 0.995900562292451, 1325.844383766088640, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
17, -1.201187489505994, 0.092360264111947, 0.000082930846477, -0.000066422595224, -0.000074062523125, -0.000190609098180, -0.000048236537147, 0.024196495056152, 12.640652292251588, 0.057224369049072, -5.549443235397339, 0.072630929946899, 1.152444545745849, -0.043888345718384, 0.719073660660189, -0.694254974374100, 0.030709951181564, 36.680697827727620, 0.693944138921856, 0.714990433404924, -0.085030654445577, -84.902689179569819, 0.037075633517977, 0.082454294589535, 0.995904958669743, 1325.845250003528918, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
18, -1.201195369176683, 0.461950913438793, 0.000097192095403, 0.000054977653209, -0.000073774892865, -0.000008688576256, -0.000048446249365, 0.369668674468994, 61.116985887527463, 0.422139768600464, -26.642785854339600, 0.318695716857910, 5.141945234298706, -0.088777946472168, 0.733715538724352, -0.660957224458526, 0.157470808947295, 162.332517713410709, 0.655610684933978, 0.627828796518825, -0.419530251665031, -414.898999057184085, 0.178426842248680, 0.411055409522615, 0.893978362303787, 1224.503911990919505, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
19, -1.201195998313336, 0.461967811280260, 0.000099049616599, 0.000036132460632, -0.000073822889419, 0.000006231807170, -0.000048446249365, 0.364291675567627, 60.967774168014529, 0.441067829132080, -26.465830497741699, 0.343346214294434, 5.109237569808959, -0.076762886047363, 0.733652349055598, -0.660999762783302, 0.157586624830985, 162.362471268991982, 0.655696304905639, 0.627751604351644, -0.419511953306492, -414.891364958192241, 0.178372045058339, 0.411104897604438, 0.893966541156519, 1224.514458729707030, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
20, -1.201195728714509, 0.831642050588082, 0.000098240711033, -0.000097222038708, -0.000073439266050, 0.000149443271616, -0.000048116654844, 0.467126779556274, 101.331560670852667, 0.684051303863525, -43.965482740402223, 0.539669818878174, 8.436408052444458, -0.071422859191895, 0.765703896550374, -0.587024479642265, 0.262868414055974, 265.667627255604827, 0.572077729192250, 0.434769900166586, -0.695487027680155, -687.301611863078051, 0.293980636385824, 0.682918292484441, 0.668728637954381, 1002.127360185604971, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
21, -1.201195249294380, 0.831645166491667, 0.000098270654338, -0.000097222038708, -0.000073487262604, 0.000149053790485, -0.000048146598149, 0.527618017196655, 101.286528305053707, 0.613181123733521, -43.935549993515011, 0.533947381973267, 8.434238666534423, -0.077597265243530, 0.765628247612940, -0.587127710497912, 0.262858208969434, 265.700508814884245, 0.572124488303394, 0.434686766930495, -0.695500528065287, -687.287012079859664, 0.294086647674997, 0.682882468819485, 0.668718608562890, 1002.117236007064889, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
22, -1.201205046427418, 1.201246691619569, 0.000094795267469, 0.000000719075651, -0.000073199632344, -0.000024807346378, -0.000048206539300, 0.714468729019165, 127.712461530685431, 0.863647785186768, -55.354012556076043, 0.688012990951538, 10.657024845123292, -0.068419094085693, 0.808814518629835, -0.484209558121509, 0.333706724950759, 332.537023176119988, 0.457888101156091, 0.162481233827097, -0.874035660298648, -865.378244350647378, 0.368995340449251, 0.859733070480482, 0.353130976054133, 690.123175764547341, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
23, -1.201205435908548, 1.201253942044523, 0.000098959786684, -0.000019654098143, -0.000073343447474, -0.000024357924096, -0.000048356364908, 0.678846111297607, 127.379759723663341, 0.893140344619751, -55.271257314682003, 0.722347612380981, 10.613970878601075, -0.063579694747925, 0.808676858340707, -0.484448491163647, 0.333693569301943, 332.476253752845992, 0.457924821414324, 0.162352831464161, -0.874040282852129, -865.407176466787746, 0.369251400426408, 0.859622718129783, 0.353131966491708, 690.099940891654342, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
